"episode","env.name: fourrooms - _step","env.name: fourrooms - _step__MIN","env.name: fourrooms - _step__MAX","env.name: fourrooms - steps","env.name: fourrooms - steps__MIN","env.name: fourrooms - steps__MAX"
"1175","167757.98039215687","128323","227625","35.98039215686274","12","252"
"1176","167827.98039215687","128384","227755","27.098039215686274","15","73"
"1177","167926.568627451","128542","227956","39.80392156862745","14","270"
"1178","168014.0980392157","128596","228167","34.92156862745098","12","199"
"1179","168104.66666666666","128688","228275","36.23529411764706","16","151"
"1180","168189.45098039217","128773","228406","33.666666666666664","15","76"
"1181","168281.98039215687","128920","228671","37.13725490196079","14","290"
"1182","168369.431372549","129048","228741","34.88235294117647","12","155"
"1183","168455.03921568627","129104","229330","34.03921568627451","13","258"
"1184","168557.23529411765","129165","229958","41.431372549019606","12","312"
"1185","168641.13725490196","129244","230109","33.294117647058826","13","152"
"1186","168717.19607843139","129289","230197","29.784313725490197","12","93"
"1187","168805.27450980392","129327","230311","35.15686274509804","12","258"
"1188","168910.76470588235","129372","230665","42.88235294117647","13","294"
"1189","168995.11764705883","129424","230728","33.490196078431374","13","154"
"1190","169086.66666666666","129514","230815","36.705882352941174","14","302"
"1191","169165.41176470587","129595","230984","31","12","107"
"1192","169251.6862745098","129691","231067","34.294117647058826","12","118"
"1193","169346.4705882353","129781","231223","38.1764705882353","12","332"
"1194","169437.76470588235","129856","231297","36.549019607843135","12","225"
"1195","169554.23529411765","129939","231416","47.76470588235294","13","793"
"1196","169663.45098039217","130103","231558","44.529411764705884","12","587"
"1197","169760.23529411765","130195","231722","39.05882352941177","13","214"
"1198","169932.98039215687","130265","231778","72.74509803921569","13","1612"
"1199","170021.66666666666","130355","231940","35.431372549019606","13","154"
"1200","170129.92156862744","130423","232003","44.05882352941177","12","300"
"1201","170221.1568627451","130486","232109","36.588235294117645","13","260"
"1202","170320.98039215687","130567","232732","40.372549019607845","12","273"
"1203","170410.98039215687","130675","232843","36","12","268"
"1204","170530.0980392157","130738","232919","48.92156862745098","16","400"
"1205","170621.568627451","130789","232989","36.68627450980392","12","182"
"1206","170699.11764705883","130839","233153","30.470588235294116","13","84"
"1207","170801.9019607843","130891","233394","41.666666666666664","13","376"
"1208","170927.45098039217","130976","233506","51.78431372549019","12","1084"
"1209","171006.33333333334","131026","233578","31.058823529411764","14","97"
"1210","171100.6862745098","131102","233691","37.92156862745098","12","167"
"1211","171200.5294117647","131156","233821","40.411764705882355","12","178"
"1212","171287.01960784313","131237","233938","34.470588235294116","12","212"
"1213","171373.5294117647","131323","234042","34.411764705882355","14","113"
"1214","171449.01960784313","131390","234154","29.54901960784314","12","65"
"1215","171531.35294117648","131442","234240","32.568627450980394","12","129"
"1216","171625.66666666666","131534","234303","37.90196078431372","16","377"
"1217","171713.96078431373","131595","234373","35.254901960784316","13","225"
"1218","171799.54901960783","131647","234418","34.03921568627451","14","186"
"1219","171908.0980392157","131737","234557","44.294117647058826","14","297"
"1220","171978.39215686274","131820","234645","27.19607843137255","12","104"
"1221","172066.19607843139","131923","234712","35.05882352941177","13","252"
"1222","172145.21568627452","131980","234807","31.11764705882353","12","126"
"1223","172234.92156862744","132065","234877","35.84313725490196","13","129"
"1224","172333.431372549","132130","234960","39.76470588235294","13","291"
"1225","172424.25490196078","132265","235066","36.35294117647059","12","310"
"1226","172513.82352941178","132324","235108","35.86274509803921","13","232"
"1227","172609.0588235294","132373","235160","38.31372549019608","13","360"
"1228","172690.21568627452","132481","235252","32.05882352941177","13","242"
"1229","172767.92156862744","132547","235367","30.54901960784314","12","86"
"1230","172875.3725490196","132616","235448","43.745098039215684","12","303"
"1231","172966.33333333334","132697","235522","36.431372549019606","12","233"
"1232","173050.6862745098","132760","235603","33.509803921568626","14","102"
"1233","173144.86274509804","132832","235693","37.84313725490196","16","309"
"1234","173243.11764705883","132909","235790","39.666666666666664","12","261"
"1235","173329.96078431373","132954","235844","34.588235294117645","13","140"
"1236","173464.39215686274","132997","235905","55.745098039215684","13","860"
"1237","173553.1568627451","133685","235993","35.490196078431374","14","302"
"1238","173645.9019607843","133854","236042","37.1764705882353","14","246"
"1239","173732.82352941178","133987","236155","34.64705882352941","14","116"
"1240","173824.0980392157","134061","236263","36.568627450980394","12","240"
"1241","173909.72549019608","134149","236328","34.03921568627451","13","177"
"1242","174020.58823529413","134234","236409","45.27450980392157","14","339"
"1243","174109.29411764705","134333","236501","35.450980392156865","12","322"
"1244","174224.25490196078","134434","236580","47.07843137254902","14","416"
"1245","174319.76470588235","134484","236652","38.431372549019606","12","337"
"1246","174414.13725490196","134542","236746","37.96078431372549","12","196"
"1247","174501.60784313726","134646","236845","34.86274509803921","14","153"
"1248","174579.86274509804","134711","236917","30.823529411764707","12","106"
"1249","174685.6274509804","134810","237019","42.98039215686274","12","591"
"1250","174790.41176470587","134893","237104","42.568627450980394","14","637"
"1251","174876.45098039217","135017","237147","34.19607843137255","13","183"
"1252","174956.23529411765","135107","237214","31.50980392156863","14","123"
"1253","175036.21568627452","135170","237302","31.529411764705884","12","107"
"1254","175110.98039215687","135242","237367","29.274509803921568","12","109"
"1255","175221.54901960783","135321","237453","45.07843137254902","14","430"
"1256","175307.568627451","135361","237786","34.254901960784316","12","213"
"1257","175403.98039215687","135440","238013","38.86274509803921","12","570"
"1258","175486.80392156861","135519","238128","32.78431372549019","12","95"
"1259","175569.9411764706","135656","238598","32.96078431372549","12","205"
"1260","175654.11764705883","135739","239192","33.431372549019606","12","260"
"1261","175735.19607843139","135805","239343","32","12","111"
"1262","175807.80392156861","135865","239422","28.274509803921568","13","109"
"1263","175893.50980392157","135964","239858","34.11764705882353","13","190"
"1264","175983.54901960783","136027","240310","36","14","197"
"1265","176060.49019607843","136079","240502","30.19607843137255","13","81"
"1266","176142.76470588235","136126","240619","32.568627450980394","13","101"
"1267","176219.49019607843","136205","240731","30.11764705882353","13","83"
"1268","176299.29411764705","136311","240812","31.431372549019606","14","68"
"1269","176373.86274509804","136381","240871","29.15686274509804","12","150"
"1270","176455.41176470587","136477","241001","32.27450980392157","12","98"
"1271","176551.01960784313","136567","241460","38.431372549019606","12","200"
"1272","176650.5294117647","136637","241651","40.294117647058826","16","183"
"1273","176735.86274509804","136711","241710","33.90196078431372","12","130"
"1274","176816.3137254902","136770","241894","31.764705882352942","12","95"
"1275","176897.03921568627","136831","242097","31.862745098039216","12","90"
"1276","176979.80392156861","136907","242209","32.78431372549019","14","134"
"1277","177086.64705882352","136963","242385","43.509803921568626","14","613"
"1278","177189.60784313726","137022","243078","41.76470588235294","13","304"
"1279","177282.39215686274","137105","243265","37.23529411764706","12","301"
"1280","177376.3137254902","137191","243856","37.72549019607843","14","259"
"1281","177468.54901960783","137254","244025","36.98039215686274","15","144"
"1282","177551.19607843139","137348","244374","32.745098039215684","12","163"
"1283","177655.1568627451","137481","244513","42.1764705882353","17","397"
"1284","177731.0980392157","137607","244579","29.764705882352942","13","124"
"1285","177809.5294117647","137659","244673","30.862745098039216","14","65"
"1286","177900.80392156861","137767","244810","36.549019607843135","14","156"
"1287","177973.19607843139","137836","244858","28.215686274509803","13","58"
"1288","178056.60784313726","137920","244927","33.07843137254902","12","264"
"1289","178142.49019607843","138028","245278","34.1764705882353","12","152"
"1290","178237.45098039217","138111","245519","38.1764705882353","12","296"
"1291","178314.70588235295","138169","245701","30.352941176470587","12","77"
"1292","178393.03921568627","138246","245906","30.764705882352942","14","87"
"1293","178483.29411764705","138325","246091","36.15686274509804","12","176"
"1294","178564.6274509804","138365","246277","32.13725490196079","12","103"
"1295","178644.54901960783","138426","246334","31.49019607843137","12","90"
"1296","178732.49019607843","138482","246525","35.15686274509804","13","125"
"1297","178814.17647058822","138581","246678","32.21568627450981","12","85"
"1298","178904.9411764706","138707","246736","36.372549019607845","12","207"
"1299","178986.03921568627","138795","246874","32.05882352941177","13","133"
"1300","179071.76470588235","138887","246957","34.09803921568628","12","157"
"1301","179191.17647058822","138943","247137","49.07843137254902","12","646"
"1302","179283.25490196078","138991","247303","36.92156862745098","14","159"
"1303","179371.9411764706","139060","247492","35.411764705882355","13","172"
"1304","179454.50980392157","139139","247627","32.68627450980392","14","214"
"1305","179525.3725490196","139186","247695","27.49019607843137","13","76"
"1306","179600.17647058822","139245","247778","29.215686274509803","13","74"
"1307","179687.64705882352","139306","247886","34.90196078431372","12","185"
"1308","179797.39215686274","139391","248017","44.80392156862745","13","285"
"1309","179880.50980392157","139447","248334","32.90196078431372","12","137"
"1310","179959.80392156861","139506","248469","31.274509803921568","12","150"
"1311","180051.03921568627","139578","248579","36.509803921568626","14","177"
"1312","180129.0588235294","139625","248768","30.686274509803923","14","80"
"1313","180229.41176470587","139672","248836","40.6078431372549","12","414"
"1314","180307.49019607843","139807","248944","30.725490196078432","13","97"
"1315","180395.45098039217","139884","249117","35.05882352941177","12","190"
"1316","180502.41176470587","140003","249776","43.588235294117645","12","289"
"1317","180587.07843137256","140122","250114","33.6078431372549","12","146"
"1318","180675.41176470587","140190","250557","35.254901960784316","14","193"
"1319","180762.8431372549","140248","250789","34.84313725490196","13","102"
"1320","180850","140307","251020","34.78431372549019","12","109"
"1321","180939.54901960783","140359","251223","35.78431372549019","13","156"
"1322","181021.8431372549","140433","251380","32.588235294117645","16","71"
"1323","181105.5294117647","140503","251560","33.15686274509804","14","126"
"1324","181186.72549019608","140563","251610","32.07843137254902","14","125"
"1325","181267.88235294117","140631","251738","32.09803921568628","12","109"
"1326","181359.1568627451","140701","252015","36.568627450980394","12","176"
"1327","181444.0980392157","140761","252199","33.745098039215684","14","79"
"1328","181531.58823529413","140806","252494","34.90196078431372","14","127"
"1329","181618.33333333334","140878","252622","34.509803921568626","14","135"
"1330","181717.6862745098","140939","252814","40.1764705882353","14","195"
"1331","181800.431372549","141000","253003","32.76470588235294","15","98"
"1332","181878.03921568627","141081","253081","30.50980392156863","14","120"
"1333","181955.78431372548","141142","253133","30.54901960784314","12","86"
"1334","182043.11764705883","141202","253342","34.84313725490196","12","170"
"1335","182132.25490196078","141277","253828","35.6078431372549","13","240"
"1336","182229.41176470587","141342","253891","39.15686274509804","12","248"
"1337","182319.9411764706","141416","254096","36.254901960784316","12","245"
"1338","182410.74509803922","141486","254323","36.333333333333336","12","141"
"1339","182528.25490196078","141616","254416","48.21568627450981","14","454"
"1340","182611.1568627451","141688","254571","32.86274509803921","14","112"
"1341","182705.29411764705","141760","254627","37.8235294117647","16","198"
"1342","182797.03921568627","141814","254789","36.78431372549019","13","351"
"1343","182930.64705882352","141891","254830","55.3921568627451","14","976"
"1344","183008.3137254902","141958","254938","30.50980392156863","14","94"
"1345","183097.49019607843","142028","255019","35.64705882352941","17","127"
"1346","183190.3725490196","142087","255140","37.27450980392157","15","198"
"1347","183288.70588235295","142132","255203","39.72549019607843","12","158"
"1348","183370.9019607843","142177","255336","32.509803921568626","14","124"
"1349","183453.33333333334","142235","255435","32.64705882352941","14","129"
"1350","183535.66666666666","142321","255541","32.568627450980394","14","86"
"1351","183629.66666666666","142366","255640","37.78431372549019","12","168"
"1352","183721.23529411765","142480","255698","36.705882352941174","12","256"
"1353","183811.13725490196","142561","255806","35.94117647058823","12","123"
"1354","183908.9411764706","142631","256828","39.470588235294116","13","450"
"1355","183984.6862745098","142726","257044","29.666666666666668","13","92"
"1356","184066.60784313726","142786","257156","32.431372549019606","12","124"
"1357","184179.07843137256","142838","257356","45.98039215686274","14","368"
"1358","184273.1568627451","142908","257548","37.8235294117647","12","155"
"1359","184367.11764705883","142984","257680","37.76470588235294","13","209"
"1360","184453.76470588235","143054","257766","34.470588235294116","12","130"
"1361","184546.19607843139","143146","257833","37.09803921568628","13","313"
"1362","184638.9411764706","143223","257946","37.23529411764706","12","244"
"1363","184718.568627451","143277","258025","31.392156862745097","14","124"
"1364","184810.5294117647","143335","258128","36.86274509803921","15","243"
"1365","184947.1568627451","143387","258232","56.68627450980392","12","1090"
"1366","185034.54901960783","143459","258360","34.86274509803921","12","134"
"1367","185152.0588235294","143551","258450","48.23529411764706","12","322"
"1368","185291.64705882352","143655","258522","58.01960784313726","15","1125"
"1369","185409.45098039217","143704","258592","48.3921568627451","15","341"
"1370","185493.3137254902","143790","258648","33.23529411764706","13","157"
"1371","185592.4705882353","143869","258920","40.07843137254902","13","206"
"1372","185679.11764705883","143961","258985","34.549019607843135","14","92"
"1373","185766.19607843139","144013","259152","34.666666666666664","12","181"
"1374","185863.88235294117","144073","259539","39.411764705882355","12","198"
"1375","185953.9411764706","144114","259604","36.01960784313726","12","263"
"1376","186044.03921568627","144168","259784","36.07843137254902","12","157"
"1377","186127.80392156861","144249","259937","33.23529411764706","12","165"
"1378","186220.86274509804","144339","260122","37.35294117647059","12","225"
"1379","186324.3137254902","144415","260315","41.98039215686274","14","379"
"1380","186405.11764705883","144492","260452","31.862745098039216","13","99"
"1381","186487.4705882353","144562","260572","32.627450980392155","14","182"
"1382","186569.66666666666","144636","260641","32.549019607843135","14","103"
"1383","186665.3725490196","144715","260729","38.549019607843135","14","485"
"1384","186744.07843137256","144787","260788","30.941176470588236","12","81"
"1385","186819.13725490196","144865","260932","29.392156862745097","12","95"
"1386","186895.92156862744","144935","261008","30.098039215686274","14","78"
"1387","186980.6862745098","145039","261098","33.64705882352941","12","104"
"1388","187057","145081","261208","29.96078431372549","14","89"
"1389","187131.92156862744","145142","261375","29.294117647058822","13","72"
"1390","187231.9411764706","145223","261463","40.450980392156865","12","608"
"1391","187303.86274509804","145291","261512","27.96078431372549","14","59"
"1392","187381.74509803922","145345","261568","30.607843137254903","15","70"
"1393","187472.29411764705","145466","261640","36.27450980392157","13","172"
"1394","187550.98039215687","145536","261685","30.92156862745098","14","98"
"1395","187629.5294117647","145601","261737","30.941176470588236","15","84"
"1396","187715.23529411765","145700","261809","34.09803921568628","16","158"
"1397","187801.17647058822","145754","261874","34.19607843137255","12","119"
"1398","187895.66666666666","145849","261928","37.98039215686274","12","401"
"1399","187970.3137254902","145923","262000","29.176470588235293","13","97"
"1400","188054.74509803922","146006","262086","33.529411764705884","14","117"
"1401","188143.07843137256","146089","262160","35.294117647058826","12","158"
"1402","188224.11764705883","146141","262246","31.980392156862745","13","223"
"1403","188302.72549019608","146195","262441","30.941176470588236","13","83"
"1404","188386.17647058822","146258","262486","33.07843137254902","14","96"
"1405","188468.13725490196","146321","262583","32.431372549019606","14","142"
"1406","188548.49019607843","146425","262660","31.725490196078432","12","107"
"1407","188646.431372549","146506","262725","39.509803921568626","15","267"
"1408","188738.80392156861","146578","262779","37.05882352941177","16","168"
"1409","188820.01960784313","146665","262851","32.11764705882353","12","110"
"1410","188898.41176470587","146722","262923","30.784313725490197","13","88"
"1411","188983.1568627451","147176","262997","33.705882352941174","14","198"
"1412","189065.0588235294","147347","263224","32.431372549019606","14","112"
"1413","189139.3725490196","147500","263269","29","13","84"
"1414","189221.9019607843","147586","263344","32.68627450980392","14","112"
"1415","189306.568627451","147687","263472","33.627450980392155","13","134"
"1416","189396.568627451","147766","263544","35.98039215686274","13","375"
"1417","189488.49019607843","147822","263735","36.84313725490196","14","185"
"1418","189570.50980392157","147959","263850","32.470588235294116","12","122"
"1419","189664.25490196078","148015","263942","37.666666666666664","12","377"
"1420","189757.9019607843","148105","264005","37.627450980392155","13","412"
"1421","189841.98039215687","148159","264122","33.3921568627451","15","78"
"1422","189925.86274509804","148234","264239","33.27450980392157","12","119"
"1423","190004.82352941178","148285","264379","31.058823529411764","15","166"
"1424","190118.92156862744","148378","264469","46.705882352941174","12","510"
"1425","190199.568627451","148510","264516","31.88235294117647","12","160"
"1426","190279.6862745098","148679","264583","31.627450980392158","14","71"
"1427","190373.19607843139","148765","264658","37.509803921568626","12","287"
"1428","190457.88235294117","148830","264759","33.64705882352941","12","216"
"1429","190533.98039215687","148888","264876","29.823529411764707","12","81"
"1430","190624.70588235295","149327","264982","36.31372549019608","14","191"
"1431","190710.13725490196","149406","265114","34.01960784313726","14","150"
"1432","190791.0980392157","149478","265209","31.96078431372549","12","171"
"1433","190871.1568627451","149581","265261","31.568627450980394","12","149"
"1434","190966.9411764706","149705","265317","38.568627450980394","12","376"
"1435","191058.17647058822","149860","265416","36.568627450980394","13","356"
"1436","191152.86274509804","150013","265468","38.05882352941177","12","210"
"1437","191232.5294117647","150090","265591","31.41176470588235","12","144"
"1438","191321.72549019608","150200","265670","35.666666666666664","12","264"
"1439","191420.60784313726","150250","265825","39.96078431372549","12","345"
"1440","191548.35294117648","150317","265900","52.745098039215684","12","354"
"1441","191652.50980392157","150418","265972","42.294117647058826","13","399"
"1442","191742.0980392157","150495","266154","35.80392156862745","13","284"
"1443","191825.6274509804","150639","266221","33.13725490196079","12","128"
"1444","191923.431372549","150711","266323","39.431372549019606","14","354"
"1445","191997.82352941178","150772","266489","29.07843137254902","13","88"
"1446","192098.96078431373","150864","266563","40.96078431372549","14","324"
"1447","192181.07843137256","150954","266631","32.509803921568626","13","120"
"1448","192260.0980392157","151026","266725","31.11764705882353","14","113"
"1449","192343.11764705883","151098","266892","32.88235294117647","13","70"
"1450","192440.92156862744","151170","266984","39.450980392156865","12","224"
"1451","192522.9019607843","151233","267054","32.450980392156865","13","166"
"1452","192599.17647058822","151280","267180","29.901960784313726","13","71"
"1453","192690.23529411765","151372","267247","36.490196078431374","13","291"
"1454","192765.568627451","151449","267369","29.470588235294116","13","95"
"1455","192842.6274509804","151498","267461","30.235294117647058","12","157"
"1456","192942.70588235295","151611","267535","40.490196078431374","15","417"
"1457","193034.78431372548","151674","267664","36.90196078431372","15","390"
"1458","193112.98039215687","151737","267769","30.784313725490197","12","148"
"1459","193211.9411764706","151791","267826","39.96078431372549","12","375"
"1460","193297.3725490196","152009","267922","33.96078431372549","12","128"
"1461","193389.54901960783","152079","268188","36.96078431372549","12","204"
"1462","193465","152194","268231","29.54901960784314","12","57"
"1463","193553.568627451","152275","268359","35.3921568627451","14","286"
"1464","193676.07843137256","152340","268433","50.431372549019606","13","403"
"1465","193754.35294117648","152394","268503","30.784313725490197","13","100"
"1466","193839.92156862744","152455","268633","34.05882352941177","13","122"
"1467","193920.35294117648","152538","268687","31.705882352941178","13","210"
"1468","194005.78431372548","152630","268762","33.98039215686274","13","122"
"1469","194099.6862745098","152711","268863","37.76470588235294","12","185"
"1470","194206.6274509804","152792","268989","43.490196078431374","14","304"
"1471","194286.58823529413","152866","269038","31.54901960784314","15","102"
"1472","194382.86274509804","152914","269167","38.78431372549019","13","512"
"1473","194500.6274509804","152961","269245","48.333333333333336","14","476"
"1474","194595.76470588235","153040","269461","38.31372549019608","12","187"
"1475","194701.6862745098","153123","269522","43.05882352941177","12","349"
"1476","194802.8431372549","153184","269630","40.94117647058823","14","284"
"1477","194887.0588235294","153258","269749","33.450980392156865","13","70"
"1478","194972.19607843139","153370","269853","33.84313725490196","12","203"
"1479","195085.92156862744","153454","270006","46.529411764705884","13","370"
"1480","195187.88235294117","153517","270089","41.294117647058826","16","337"
"1481","195288.3725490196","153559","270159","40.68627450980392","12","255"
"1482","195379.9019607843","153636","270249","36.705882352941174","12","291"
"1483","195494.50980392157","153699","270314","46.94117647058823","12","744"
"1484","195586.82352941178","153802","270375","37","12","325"
"1485","195677.4705882353","154043","270427","36.294117647058826","13","117"
"1486","195765.35294117648","154084","270508","35.09803921568628","13","139"
"1487","195851.9019607843","154189","270566","34.411764705882355","12","193"
"1488","196041.0588235294","154282","270658","80.05882352941177","13","2000"
"1489","196122.0980392157","154333","270703","32.05882352941177","12","168"
"1490","196299.82352941178","154444","270784","74.96078431372548","12","2000"
"1491","196382.49019607843","154495","270825","32.745098039215684","14","199"
"1492","196566.33333333334","154601","270931","77.72549019607843","14","2000"
"1493","196684.5294117647","154736","271016","48.509803921568626","14","559"
"1494","196801.19607843139","154810","271057","47.84313725490196","14","604"
"1495","196887.8431372549","154898","271167","34.549019607843135","12","139"
"1496","196964.4705882353","155040","271230","30.019607843137255","12","125"
"1497","197058.1568627451","155103","271329","37.6078431372549","12","349"
"1498","197142.25490196078","155157","271437","33.411764705882355","12","91"
"1499","197253.01960784313","155220","271513","45.254901960784316","13","729"
"1500","197353.6274509804","155287","271601","40.705882352941174","13","337"
"1501","201118.23529411765","159716","272885","1704.7058823529412","123","2000"
"1502","204888.21568627452","164225","273857","1671.549019607843","151","2000"
"1503","208669.50980392157","168734","276417","1676.5882352941176","280","2000"
"1504","212024.66666666666","170971","280926","1487.1568627450981","185","2000"
"1505","215480.03921568627","173788","285435","1531.7254901960785","140","2000"
"1506","218938.49019607843","174582","289944","1533.0980392156862","107","2000"
"1507","222352.54901960783","177026","294453","1513.3529411764705","47","2000"
"1508","225320.27450980392","177930","298962","1315","137","2000"
"1509","228426.76470588235","178270","303471","1376.6666666666667","75","2000"
"1510","231442.54901960783","178727","307980","1336.3333333333333","90","2000"
"1511","234665.4705882353","178940","312489","1428.4313725490197","91","2000"
"1512","237513.58823529413","179676","316998","1261.8235294117646","60","2000"
"1513","240517.07843137256","180479","321507","1330.8823529411766","205","2000"
"1514","243475.50980392157","181109","323312","1310.862745098039","85","2000"
"1515","246306.33333333334","181620","327821","1254.137254901961","164","2000"
"1516","248900.96078431373","182941","332330","1149.137254901961","129","2000"
"1517","251465.17647058822","183371","334271","1135.686274509804","158","2000"
"1518","254017.13725490196","184595","338780","1130.1764705882354","110","2000"
"1519","256409.17647058822","186532","343289","1059.137254901961","81","2000"
"1520","258767.35294117648","187765","344525","1044.0588235294117","113","2000"
"1521","261426.58823529413","189185","349034","1177.9019607843138","158","2000"
"1522","263902.17647058825","189956","351014","1096.2549019607843","78","2000"
"1523","266173.3333333333","190355","354332","1005.3921568627451","138","2000"
"1524","268393.54901960783","192132","356195","982.8235294117648","74","2000"
"1525","271040.07843137253","194112","358259","1172.2156862745098","119","2000"
"1526","273281.862745098","194661","359557","992.3333333333334","146","2000"
"1527","275687.90196078434","195055","361733","1065.313725490196","55","2000"
"1528","278331.60784313723","195336","364012","1171","121","2000"
"1529","280784.7450980392","195640","368521","1086.313725490196","131","2000"
"1530","283277.98039215687","200149","371606","1104.0980392156862","128","2000"
"1531","285025.8039215686","200813","374191","772.8235294117648","92","2000"
"1532","287398.3137254902","202115","376047","1050.450980392157","110","2000"
"1533","289615.39215686277","206624","378794","981.4117647058823","109","2000"
"1534","291467.6274509804","209248","379730","819.1764705882352","88","2000"
"1535","293614.64705882355","213757","384239","950.2156862745098","93","2000"
"1536","295608.35294117645","218266","387808","882.0784313725491","150","2000"
"1537","297564.56862745096","218790","392317","865.4313725490196","79","2000"
"1538","299296.01960784313","219650","396826","765.5294117647059","56","2000"
"1539","301170.6862745098","219967","398153","829.1960784313726","71","2000"
"1540","302926.3725490196","221742","398552","776.3137254901961","82","2000"
"1541","304647.17647058825","222390","399227","760.7843137254902","50","2000"
"1542","306233.6666666667","223733","399805","701.1176470588235","67","2000"
"1543","307784.1960784314","228242","401810","685.0980392156863","79","2000"
"1544","309289.2549019608","230407","403457","664.9411764705883","75","2000"
"1545","311183.8431372549","232679","404827","838","96","2000"
"1546","312931.39215686277","234470","406006","772.7254901960785","114","2000"
"1547","314385.92156862747","234747","407513","642.4509803921569","119","2000"
"1548","315605.54901960783","236248","408517","538.0392156862745","70","2000"
"1549","316690.5882352941","236997","408814","478.2352941176471","56","2000"
"1550","318177.137254902","239042","413323","656.6862745098039","100","2000"
"1551","319691.96078431373","240968","416741","669.2745098039215","57","2000"
"1552","320964.76470588235","244312","418433","561.7058823529412","56","2000"
"1553","321881.64705882355","246472","418979","403.4901960784314","45","1510"
"1554","323045.7254901961","246888","419747","513.3333333333334","54","2000"
"1555","324348.6274509804","247232","420305","575.0980392156863","54","2000"
"1556","325367.862745098","248540","421315","449.01960784313724","52","2000"
"1557","326352.8431372549","249660","421803","433.7450980392157","65","2000"
"1558","327561.54901960783","251843","422264","533.1764705882352","78","2000"
"1559","329001.07843137253","252617","423410","635.8235294117648","66","2000"
"1560","330024.56862745096","255368","424404","450.9019607843137","75","2000"
"1561","330933.01960784313","255710","425153","399.72549019607845","63","2000"
"1562","332053.8039215686","256347","425342","494.1372549019608","54","2000"
"1563","332908.5294117647","256559","425801","375.88235294117646","41","1689"
"1564","333749.96078431373","256806","426533","370","52","2000"
"1565","334549.64705882355","257087","429210","351.37254901960785","42","1843"
"1566","335224.8823529412","257339","429860","296.1372549019608","66","1542"
"1567","336005.137254902","257614","430659","342.7450980392157","53","1805"
"1568","336972.2745098039","258149","431177","425.8235294117647","38","2000"
"1569","337697.6862745098","258284","434187","318.4313725490196","56","1334"
"1570","338438","258608","435173","325.01960784313724","51","2000"
"1571","339184.2745098039","258743","436669","327.6666666666667","56","2000"
"1572","339929.96078431373","258989","437218","327.4313725490196","39","1430"
"1573","340564.2156862745","259218","437578","277.88235294117646","43","1599"
"1574","341246.3725490196","260071","437938","299.1764705882353","53","2000"
"1575","341933.8823529412","260294","438883","301.5882352941176","46","2000"
"1576","342583.07843137253","261081","439814","284.52941176470586","44","1426"
"1577","343270.09803921566","261623","441216","301.3333333333333","39","1464"
"1578","343922.7843137255","261860","441596","286.0980392156863","48","2000"
"1579","344551.862745098","262663","443828","275.5686274509804","36","2000"
"1580","345108.1568627451","263273","444335","243.2156862745098","49","1076"
"1581","345799.5882352941","264312","446281","303.3333333333333","42","1011"
"1582","346585.96078431373","264985","448727","345.4901960784314","55","2000"
"1583","347396.01960784313","265502","449082","356.05882352941177","36","2000"
"1584","348024.07843137253","265853","452106","275.11764705882354","65","1863"
"1585","348654.7843137255","266760","454455","276.29411764705884","40","2000"
"1586","349234.50980392157","266945","457031","253.64705882352942","54","2000"
"1587","349850.1568627451","267575","459851","269.62745098039215","50","1249"
"1588","350384.2549019608","267777","460370","233.3921568627451","59","1420"
"1589","350943.8431372549","267910","460710","244.68627450980392","46","1051"
"1590","351387.6666666667","268065","461716","193.27450980392157","49","717"
"1591","351949.3137254902","268610","463268","245.62745098039215","40","1348"
"1592","352609.60784313723","268895","464958","289.47058823529414","54","2000"
"1593","353096.3333333333","269278","465581","212.33333333333334","47","1200"
"1594","353635.2156862745","269908","466418","235.47058823529412","29","1050"
"1595","354086.56862745096","270529","466691","196.6078431372549","55","932"
"1596","354670.49019607843","270659","467314","255.52941176470588","45","1012"
"1597","355186.23529411765","270812","467881","225.1764705882353","56","2000"
"1598","355656.6666666667","271157","468236","205.11764705882354","50","1756"
"1599","356214.8823529412","271287","468419","244.09803921568627","49","2000"
"1600","356700.7450980392","271445","469449","211.9607843137255","52","1055"
"1601","357210.7254901961","272574","470444","222.62745098039215","42","820"
"1602","357883.137254902","274088","470752","294.8627450980392","47","2000"
"1603","358508.1568627451","274356","470984","273.7647058823529","41","2000"
"1604","359167.7450980392","274541","471722","289.1764705882353","49","2000"
"1605","359932.1568627451","274694","471974","335.70588235294116","36","2000"
"1606","360491.2156862745","275202","472259","244.54901960784315","43","2000"
"1607","361064.5294117647","275357","476768","250.76470588235293","38","2000"
"1608","361669.1568627451","275497","479489","264.72549019607845","38","1261"
"1609","362110.6862745098","276505","480191","192.23529411764707","31","786"
"1610","362504.5294117647","277016","480724","170.98039215686273","67","842"
"1611","362877.64705882355","277778","481084","161.88235294117646","53","644"
"1612","363315.4117647059","278539","482173","190.52941176470588","35","719"
"1613","363726.29411764705","278690","482526","178.64705882352942","37","1401"
"1614","364238.8823529412","278881","484454","223.80392156862746","51","2000"
"1615","364699.8039215686","279317","485519","200.88235294117646","52","2000"
"1616","365158.09803921566","279419","486549","199.64705882352942","41","2000"
"1617","365561.7843137255","279779","486965","175.45098039215685","49","751"
"1618","366020.96078431373","279965","487197","200.05882352941177","45","1657"
"1619","366479.96078431373","280089","487719","199.98039215686273","30","2000"
"1620","366926.1176470588","280231","487964","194.31372549019608","38","2000"
"1621","367457.23529411765","281151","488342","232.09803921568627","44","2000"
