"episode","env.name: fourrooms - _step","env.name: fourrooms - _step__MIN","env.name: fourrooms - _step__MAX","env.name: fourrooms - steps","env.name: fourrooms - steps__MIN","env.name: fourrooms - steps__MAX"
"1135","154650.6","108226","223240","46.4","14","320"
"1136","154742.26","108283","223348","38.56","14","207"
"1137","154806.3","108342","223479","26.2","12","56"
"1138","154875.1","108376","223525","28.4","13","131"
"1139","154954.48","108411","223597","33.06","12","135"
"1140","155035.98","108454","223697","33.98","12","94"
"1141","155123.22","108502","223744","36.54","12","149"
"1142","155203.78","108554","223842","33.58","14","164"
"1143","155272.66","108617","223928","28.44","13","81"
"1144","155339.72","108670","223964","27.52","12","76"
"1145","155405.68","108729","224055","27.1","13","102"
"1146","155482.28","108779","224120","31.82","12","109"
"1147","155556.38","108824","224236","30.74","14","82"
"1148","155624.72","108870","224290","28.14","14","66"
"1149","155721.38","108915","224333","40.74","15","507"
"1150","155806.98","108965","224395","35.8","13","179"
"1151","155884.18","109011","224429","32.08","13","187"
"1152","155959.36","109072","224558","31.24","14","123"
"1153","156030.54","109122","224664","29.4","13","139"
"1154","156132.76","109181","224723","43.18","14","264"
"1155","156209.96","109249","224867","32.08","12","120"
"1156","156289.28","109301","224956","33.08","13","194"
"1157","156493.8","109340","225084","88.66","12","2000"
"1158","156609.88","109394","225168","49.36","14","916"
"1159","156683.8","109435","225259","30.66","13","91"
"1160","156775.16","109512","225331","38.38","12","201"
"1161","156880.42","109551","225370","44.58","14","763"
"1162","156955.36","109601","225478","31.04","12","109"
"1163","157117","109669","225528","69.66","13","2000"
"1164","157186.6","109715","225610","28.68","13","104"
"1165","157302.4","109762","225671","49.26","12","725"
"1166","157391.78","109815","225836","37.5","13","373"
"1167","157488.86","109894","226194","40.88","12","645"
"1168","157599.08","109942","226345","46.78","12","293"
"1169","157724.74","109992","226409","53.64","14","1226"
"1170","157862.36","110037","226517","58.94","14","838"
"1171","157945.34","110080","226608","34.66","12","327"
"1172","158018.06","110119","226694","30.06","12","93"
"1173","158091.88","110185","226814","30.6","12","112"
"1174","158171.3","110255","227026","33.12","14","99"
"1175","158248.9","110301","227058","32.24","12","244"
"1176","158339.54","110369","227119","38.08","14","368"
"1177","158414.22","110423","227153","30.96","13","206"
"1178","158502.2","110489","227208","36.88","13","292"
"1179","158575.36","110550","227305","30.3","15","114"
"1180","158659.6","110607","227353","35.2","12","137"
"1181","158741.98","110668","227396","34.4","14","184"
"1182","158815.12","110716","227489","30.26","13","95"
"1183","158894.5","110766","227527","33.1","14","131"
"1184","159003.94","110820","227620","46.36","13","809"
"1185","159091.52","110852","227994","36.76","12","206"
"1186","159172.32","110900","228240","33.66","13","125"
"1187","159257.6","110959","228414","35.7","12","289"
"1188","159338.98","111050","228486","33.94","12","251"
"1189","159422.02","111124","228543","34.7","12","238"
"1190","159525.22","111177","228577","43.6","13","286"
"1191","159605.96","111224","228634","33.7","13","347"
"1192","159674.64","111272","228682","28.28","14","77"
"1193","159746.66","111324","228752","29.82","12","85"
"1194","159840.74","111377","228937","39.56","13","392"
"1195","159915.74","111422","228989","31.12","14","160"
"1196","160004.78","111463","229048","37.34","12","291"
"1197","160076.36","111529","229127","29.62","12","118"
"1198","160163.9","111588","229195","36.66","14","186"
"1199","160237.26","111620","229279","30.4","12","136"
"1200","160334.72","111688","229338","41.1","14","638"
"1201","160412.72","111733","229399","32.42","12","122"
"1202","160520.54","111774","229488","45.68","12","747"
"1203","160619.68","111822","229544","41.86","12","256"
"1204","160726","111904","229592","45.04","14","298"
"1205","160803.68","111958","229698","32.32","16","170"
"1206","160875.32","112031","229793","29.58","15","88"
"1207","160954.2","112069","229866","32.86","12","118"
"1208","161050.82","112131","229918","40.72","12","381"
"1209","161127.12","112183","230004","31.68","12","93"
"1210","161218.84","112237","230063","38.52","14","279"
"1211","161295.5","112296","230124","31.86","14","107"
"1212","161386.16","112328","230222","38.1","12","322"
"1213","161477.7","112401","230296","38.44","12","359"
"1214","161552.12","112440","230371","30.84","12","124"
"1215","161630.54","112501","230423","32.64","14","103"
"1216","161743.02","112562","230460","47.76","12","320"
"1217","161822.24","112603","230523","33.02","13","139"
"1218","161927.62","112644","230573","44.58","13","571"
"1219","162031.88","112717","230612","44.12","13","296"
"1220","162109.88","112749","230698","32.46","12","95"
"1221","162206.98","112799","230766","40.92","14","287"
"1222","162292.68","112837","230843","35.88","14","185"
"1223","162401.22","112901","230886","46.04","15","253"
"1224","162491.88","112967","230975","38.02","13","236"
"1225","162587.54","113039","231031","40.32","12","222"
"1226","162687","113087","231142","41.98","14","237"
"1227","162803.26","113132","231255","49.48","13","580"
"1228","162902.14","113198","231307","41.68","14","195"
"1229","163009.06","113257","231366","45.3","13","222"
"1230","163089.1","113309","231457","33.36","12","133"
"1231","163246.98","113368","231507","67.96","12","613"
"1232","163348.98","113409","231570","43.12","12","380"
"1233","163450.18","113462","231632","42.74","15","252"
"1234","163533.98","113496","231720","35.02","12","120"
"1235","163654.8","113550","231795","51.44","12","786"
"1236","163739.04","113589","231872","35.26","14","201"
"1237","163834.32","113630","232025","40.1","12","251"
"1238","163925.16","113673","232176","38.2","14","156"
"1239","164002.04","113717","232240","31.92","13","208"
"1240","164128.88","113760","232353","54.16","14","727"
"1241","164213.24","113794","232419","35.26","12","354"
"1242","164322.76","113842","232466","46.44","12","470"
"1243","164456.44","113883","232525","57.2","14","845"
"1244","164560.96","113931","232593","44.24","13","277"
"1245","164677.14","113978","232641","49.42","14","526"
"1246","164792.32","114010","232680","48.98","12","707"
"1247","164872.24","114090","232764","33.26","12","127"
"1248","164977.28","114151","232843","44.46","12","452"
"1249","165048.38","114192","232904","29.38","15","96"
"1250","165157.92","114237","233031","46.46","13","287"
"1251","165247.34","114292","233096","37.52","15","168"
"1252","165340.6","114364","233142","39.2","12","227"
"1253","165425.1","114428","233214","35.38","14","189"
"1254","165515.98","114473","233296","38.16","15","134"
"1255","165609.44","114510","233375","39.32","14","391"
"1256","165729.82","114546","233466","51.28","14","635"
"1257","165821.3","114601","233545","38.44","14","163"
"1258","165940.74","114635","233581","50.82","13","320"
"1259","166078.9","114681","233667","59.2","13","1046"
"1260","166186.02","114719","233713","45.42","14","709"
"1261","166294.04","114772","233761","45.74","14","416"
"1262","166402.3","114824","233842","45.9","12","794"
"1263","166548.66","114860","233917","62.86","14","1252"
"1264","166648.4","114931","233992","42.1","14","327"
"1265","166770.52","114983","234071","52.02","13","422"
"1266","166864.78","115051","234119","39.7","15","177"
"1267","166971.66","115128","234178","45.28","12","338"
"1268","167061.08","115178","234248","37.5","13","123"
"1269","167146.34","115223","234291","35.7","15","134"
"1270","167231.56","115294","234334","35.64","12","112"
"1271","167323.34","115335","234420","38.56","12","170"
"1272","167442.06","115378","234479","50.56","14","764"
"1273","167548.02","115421","234559","44.88","13","529"
"1274","167632.18","115473","234615","35.18","13","156"
"1275","167725.94","115510","234690","39.42","12","267"
"1276","167838.3","115576","234794","47.76","12","509"
"1277","167935.82","115614","234887","41.08","14","143"
"1278","168008.7","115676","235004","30.18","12","132"
"1279","168107","115753","235048","41.48","12","191"
"1280","168225.16","115812","235109","50.28","14","278"
"1281","168324.3","115848","235163","41.84","14","178"
"1282","168456.3","115925","235234","56.46","14","667"
"1283","168644.58","115973","235270","81.44","14","2000"
"1284","168768.94","116032","235318","53.06","12","544"
"1285","168867.42","116077","235397","41.54","12","255"
"1286","168998.88","116127","235456","56.2","15","708"
"1287","169092.44","116189","235544","39.38","13","418"
"1288","169177.42","116225","235633","35.54","14","121"
"1289","169274.32","116257","235716","40.86","12","194"
"1290","169356.76","116305","235771","34.4","12","136"
"1291","169454.82","116362","235832","41.36","14","407"
"1292","169538.44","116412","235896","34.92","13","144"
"1293","169634.78","116509","236499","40.62","12","436"
"1294","169729.42","116557","236704","39.82","12","218"
"1295","169830.36","116636","236806","42.6","12","420"
"1296","169922.52","116679","237304","38.84","13","219"
"1297","170009.8","116727","237588","36.52","12","142"
"1298","170105.82","116766","237827","40.44","12","144"
"1299","170204.82","116820","238109","41.76","12","158"
"1300","170325.6","116870","238998","51.5","12","393"
"1301","170455.66","116925","239491","55.58","14","319"
"1302","170537.06","116972","239620","33.94","12","200"
"1303","170648.44","117031","239746","47.3","14","497"
"1304","170746.84","117106","239871","41.46","13","347"
"1305","170833.1","117167","240105","36.18","12","148"
"1306","170927.76","117233","240180","39.82","12","437"
"1307","171035.06","117279","240232","45.5","13","575"
"1308","171122.64","117329","240278","36.64","12","364"
"1309","171210.46","117379","240321","36.82","14","153"
"1310","171318.36","117451","240409","45.76","12","254"
"1311","171415.56","117497","240475","40.96","14","207"
"1312","171493.08","117556","240561","32.24","12","119"
"1313","171590.3","117628","240694","41","14","362"
"1314","171668.3","117667","240832","32.44","12","114"
"1315","171765.08","117744","241030","40.82","12","271"
"1316","171842.38","117810","241116","32.08","12","92"
"1317","171947.38","117884","241306","44.48","12","275"
"1318","172036.98","117923","241405","37.6","13","184"
"1319","172125.44","117980","241496","37.08","12","241"
"1320","172225.68","118034","242432","42.34","12","414"
"1321","172332.06","118100","242530","45.06","14","226"
"1322","172423.44","118173","242627","38.38","12","124"
"1323","172517.76","118247","242720","39.72","14","273"
"1324","172651.66","118309","243037","57.24","15","412"
"1325","172748.62","118383","243159","40.9","12","177"
"1326","172871.68","118440","243230","52.44","14","587"
"1327","172970.08","118573","243320","41.54","14","143"
"1328","173085.7","118630","243404","49.18","12","636"
"1329","173287.02","118696","243566","87.22","12","2000"
"1330","173463.54","118741","243718","76.24","12","2000"
"1331","173644.4","118825","248223","78.18","14","2000"
"1332","173832.56","118864","252728","81.36","12","2000"
"1333","173915.74","118900","252802","34.8","14","120"
"1334","173996.94","118984","252942","33.82","14","87"
"1335","174078.78","119045","253040","34.16","12","110"
"1336","174184.36","119077","253177","44.7","12","314"
"1337","174306.52","119141","253243","52.06","12","786"
"1338","174424.54","119189","253313","50.28","12","797"
"1339","174514.88","119232","253379","37.9","12","364"
"1340","174637.8","119280","253508","52.4","12","449"
"1341","174721.94","119316","253562","35.2","12","126"
"1342","174820.06","119368","253612","41.4","16","257"
"1343","174905.86","119418","253658","35.9","14","275"
"1344","175020.42","119473","254336","48.7","16","322"
"1345","175113.9","119532","254428","39.3","16","148"
"1346","175189.96","119571","254478","31.56","14","72"
"1347","175271.34","119621","254537","34","14","179"
"1348","175360.04","119677","254680","37.14","13","228"
"1349","175440.62","119759","254732","33.64","14","104"
"1350","175550.14","119813","254786","46.44","12","412"
"1351","175643.38","119884","254845","39.22","13","180"
"1352","175730.78","119920","254907","36.64","14","151"
"1353","175827.02","119997","255787","40.5","12","389"
"1354","175911.5","120058","255992","35.36","12","232"
"1355","175992.68","120106","256085","33.84","12","122"
"1356","176075.66","120140","256200","34.68","13","150"
"1357","176153.82","120193","256266","32.48","12","123"
"1358","176235.72","120240","256332","34.18","12","145"
"1359","176321.62","120293","256400","35.98","13","98"
"1360","176396.36","120334","256562","30.98","12","119"
"1361","176486.48","120384","256639","37.84","12","240"
"1362","176570.5","120420","256687","35.14","12","173"
"1363","176658.22","120481","256784","36.74","13","118"
"1364","176731.48","120536","256854","30.36","12","85"
"1365","176804.72","120624","256956","30.3","13","149"
"1366","176903.94","120661","257083","41.88","14","552"
"1367","176984.62","120729","257173","33.62","12","257"
"1368","177094.78","120806","257277","46.78","12","461"
"1369","177191.16","120847","257320","40.62","14","647"
"1370","177271.5","120899","257375","33.48","15","149"
"1371","177362.26","121451","257454","38.08","12","243"
"1372","177445.88","121557","257540","34.94","14","150"
"1373","177523.26","121611","257622","32.18","14","114"
"1374","177615.82","121688","257701","38.94","15","143"
"1375","177695.64","121781","257751","33.22","12","328"
"1376","177771.96","121867","257826","31.74","12","97"
"1377","177853.5","121917","257882","34","12","201"
"1378","177933.16","121965","257932","33.16","13","140"
"1379","178018.92","122042","258009","35.96","14","194"
"1380","178108.34","122094","258120","37.44","12","167"
"1381","178185.18","122162","258211","31.92","12","113"
"1382","178290.06","122214","258330","44.42","13","278"
"1383","178364.54","122251","258401","30.88","12","97"
"1384","178463.58","122308","259184","41.8","13","346"
"1385","178546.26","122344","259232","34.52","13","186"
"1386","178623.1","122459","259289","31.92","13","97"
"1387","178707.18","122521","259336","35.16","12","271"
"1388","178783.7","122591","259389","31.76","15","80"
"1389","178860.06","122634","259454","31.74","13","142"
"1390","178931","122684","259529","29.34","13","128"
"1391","179031.28","122757","259590","42.32","13","486"
"1392","179116.72","122863","259656","35.74","12","249"
"1393","179216.78","122962","259789","42.2","13","484"
"1394","179296.84","123012","259871","33.4","12","185"
"1395","179385.76","123083","259932","37.3","12","122"
"1396","179462.66","123133","260061","31.98","12","103"
"1397","179550.74","123205","260136","36.9","13","231"
"1398","179638.58","123262","260183","36.82","12","219"
"1399","179717.46","123307","260328","32.84","12","153"
"1400","179800.4","123355","260506","34.64","12","171"
"1401","179891.28","123407","260628","38.18","12","307"
"1402","179972.7","123455","260696","33.98","12","106"
"1403","180083.36","123496","260780","46.92","12","610"
"1404","180160.02","123571","260850","31.9","15","126"
"1405","180242.8","123616","260900","34.58","12","178"
"1406","180326.94","123653","260970","35.14","13","231"
"1407","180413.44","123716","261092","36.22","13","264"
"1408","180488.66","123789","261138","31.22","12","68"
"1409","180606.3","123830","261226","50.04","12","661"
"1410","180689.66","123920","261335","34.82","14","224"
"1411","180767.76","123957","261535","32.48","12","122"
"1412","180837.14","124018","261642","28.66","14","91"
"1413","180907.22","124073","261723","28.9","12","76"
"1414","180990.64","124116","261834","34.88","12","244"
"1415","181064.98","124155","261913","30.8","12","139"
"1416","181183.94","124209","261995","50.62","12","590"
"1417","181276.32","124259","262033","38.86","12","363"
"1418","181396.1","124300","262088","51","12","638"
"1419","181565","124393","262172","72.86","14","2000"
"1420","181672.6","124438","262215","45.6","12","814"
"1421","181767.86","124502","262290","40.1","12","535"
"1422","181896.22","124543","262364","54.82","12","1022"
"1423","182075.34","124600","262410","77.42","14","2000"
"1424","182236.12","124652","262451","69.24","14","2000"
"1425","182334.62","124693","262582","41.52","16","313"
"1426","182418.48","124752","262618","35.06","13","173"
"1427","182509.72","124806","262668","38.34","13","211"
"1428","182601.64","124861","262781","38.64","12","261"
"1429","182711.98","124913","262845","46.82","12","357"
"1430","182813.28","124970","262933","42.74","12","338"
"1431","182920.46","125015","263006","45.46","14","440"
"1432","183003.44","125065","263094","34.66","14","131"
"1433","183090.64","125106","263193","36.54","12","214"
"1434","183170.3","125138","263259","33.2","12","109"
"1435","183265.52","125186","263318","40.08","12","325"
"1436","183361.24","125265","263393","40.3","14","442"
"1437","183447.96","125302","263447","36.34","12","145"
"1438","183540.6","125363","263506","38.92","12","408"
"1439","183615.32","125413","263590","31","13","154"
"1440","183693.44","125461","263631","32.5","13","174"
"1441","183782.24","125540","263692","37.24","13","163"
"1442","183871.86","125590","263781","37.6","12","266"
"1443","183963.4","125636","263896","38.48","15","219"
"1444","184067.04","125695","263984","43.84","13","405"
"1445","184154.42","125758","264075","36.62","13","150"
"1446","184236.56","125855","264199","34.26","12","291"
"1447","184339.08","125912","264278","43.36","14","538"
"1448","184447.04","126012","264393","45.76","12","529"
"1449","184528.24","126120","264459","33.86","13","118"
"1450","184609.8","126184","264577","34.06","12","130"
"1451","184712.56","126227","264665","43.44","13","443"
"1452","184857.34","126277","264735","62.1","12","1258"
"1453","184965.52","126325","264799","45.84","12","495"
"1454","185058.78","126361","264936","39.24","12","304"
"1455","185144.1","126407","265049","35.72","12","190"
"1456","185235.42","126450","265144","38.36","14","287"
"1457","185320.58","126518","265296","35.62","12","94"
"1458","185401.26","126586","265350","33.62","12","154"
"1459","185480.98","126645","265447","33.22","13","143"
"1460","185583.06","126733","265542","43.14","13","370"
"1461","185667.44","126824","265660","35.3","13","263"
"1462","185740.58","126874","265759","30.28","12","110"
"1463","185836.52","126953","265877","40.4","15","299"
"1464","185934.06","126992","265940","41.14","13","386"
"1465","186060.72","127033","266015","54.08","13","863"
"1466","186150.46","127076","266182","37.64","12","296"
"1467","186239.32","127119","266279","37.3","14","293"
"1468","186316.68","127194","266350","32.12","12","122"
"1469","186404.36","127253","266418","36.78","12","195"
"1470","186503.24","127312","266562","41.7","13","287"
"1471","186582.82","127396","266671","33.16","12","176"
"1472","186664.04","127446","266757","33.86","13","138"
"1473","186739.08","127529","266876","31.16","15","137"
"1474","186825.74","127577","266958","36.28","13","292"
"1475","186900.5","127614","267129","31","13","90"
"1476","186982.88","127675","267182","34.4","12","125"
"1477","187062.3","127734","267252","33.08","13","116"
"1478","187139.28","127782","267385","32","12","123"
"1479","187230.02","127841","267485","38.08","13","288"
"1480","187313.5","127897","267607","34.86","12","111"
"1481","187399.6","127947","267726","36.08","12","190"
"1482","187473.78","127984","267880","30.74","14","115"
"1483","187544.48","128025","267943","29.22","12","85"
"1484","187629.06","128111","268056","35.38","12","122"
"1485","187725.34","128190","268136","40.54","12","314"
"1486","187805.94","128263","268188","33.58","14","137"
"1487","187886.8","128331","268251","33.72","16","115"
"1488","187955.12","128419","268317","28.18","12","100"
"1489","188026.72","128464","268428","29.58","13","76"
"1490","188109.06","128555","268602","34.36","12","240"
"1491","188182.38","128666","268670","30.36","12","79"
"1492","188265.38","128745","268895","34.68","12","112"
"1493","188353.1","128804","268997","36.76","12","448"
"1494","188431.58","128845","269063","32.66","14","152"
"1495","188501.7","128893","269191","28.94","12","171"
"1496","188591.8","128956","269345","37.84","12","374"
"1497","188684.58","129004","269424","39","14","339"
"1498","188780.54","129065","269503","40.42","12","433"
"1499","188877.38","129133","269585","40.8","12","518"
"1500","188959.28","129179","269714","34.16","13","265"
"1501","191867.64","131275","271745","1325.98","201","2000"
"1502","194766.74","135044","276250","1286.26","88","2000"
"1503","197767.86","136496","280755","1331.62","91","2000"
"1504","200776.18","138371","285260","1334.82","91","2000"
"1505","203914.98","141523","289765","1392.8","99","2000"
"1506","207270.94","146028","294270","1489.32","121","2000"
"1507","210506.44","148349","298775","1435.76","83","2000"
"1508","213755.32","149769","303280","1441.72","126","2000"
"1509","217126.54","154274","307785","1496.08","226","2000"
"1510","220609.2","158779","312290","1545.62","135","2000"
"1511","223552.94","160759","316795","1306.16","178","2000"
"1512","226311.22","162148","321300","1223.66","100","2000"
"1513","228671.5","163283","325805","1046.8","130","2000"
"1514","231534.46","165079","330310","1270.16","88","2000"
"1515","233954.58","166902","333181","1073.4","90","2000"
"1516","236433.28","167507","335274","1099.44","82","2000"
"1517","238919.4","170874","337603","1102.72","173","2000"
"1518","241474.24","173505","338985","1133.28","100","2000"
"1519","243977.32","174578","340732","1110.24","124","2000"
"1520","246412.18","175778","345237","1079.92","102","2000"
"1521","248925.84","176517","346461","1114.98","133","2000"
"1522","251200.34","181022","350966","1008.66","79","2000"
"1523","253521.26","185086","352036","1029.28","101","2000"
"1524","255902.88","188074","356541","1056.28","178","2000"
"1525","258006.32","189078","356939","932.64","128","2000"
"1526","259848.7","189259","358391","816.64","78","2000"
"1527","261554.72","192900","361724","755.98","53","2000"
"1528","263638.3","195591","363754","923.82","77","2000"
"1529","265888.06","197934","368259","997.7","62","2000"
"1530","268025.7","198729","372764","947.84","109","2000"
"1531","269815.16","199197","376409","793.06","85","2000"
"1532","271966.2","199621","379132","953.82","112","2000"
"1533","273757.24","199864","381014","793.76","106","2000"
"1534","275411.84","201590","382866","733.2","66","2000"
"1535","277061.56","202000","384799","731","71","2000"
"1536","278621.54","202359","385959","691.06","74","2000"
"1537","280204.96","204546","389028","701.52","68","2000"
"1538","281678.14","206365","389681","652.52","84","2000"
"1539","283222.36","208023","390917","684.1","72","2000"
"1540","284800.24","208501","395422","699.08","86","2000"
"1541","286337.6","208812","396651","681","105","2000"
"1542","287675.94","211353","401156","592.66","88","2000"
"1543","288812.76","211704","403053","503.04","74","2000"
"1544","290019.84","213959","404703","534.2","84","2000"
"1545","291218.2","214689","405511","530.4","65","2000"
"1546","292521.96","215470","410016","577.24","68","2000"
"1547","293939.24","216431","414521","627.66","62","2000"
"1548","295054.9","216900","419026","493.62","64","2000"
"1549","296227.52","218648","423045","518.96","60","2000"
"1550","297247.36","219061","423802","451.04","61","2000"
"1551","298269.14","219648","427661","451.92","40","2000"
"1552","299406.44","220002","431261","503.2","98","2000"
"1553","300497","220333","434464","482.5","51","2000"
"1554","301476.16","220732","438969","432.98","52","2000"
"1555","302676.52","221696","442405","531.26","67","2000"
"1556","303645.36","221863","443931","428.38","49","2000"
"1557","304648.74","222223","447354","443.72","57","2000"
"1558","305904.78","222995","448706","556","54","2000"
"1559","306907.76","227167","450439","443.54","75","2000"
"1560","307659.6","230581","451009","331.94","72","1891"
"1561","308633.06","233770","455514","430.48","57","2000"
"1562","309538.64","234508","458010","400.24","43","2000"
"1563","310339.64","235452","462515","353.74","39","2000"
"1564","311161.06","237239","463906","362.86","70","2000"
"1565","311892.96","238474","464579","323.06","54","2000"
"1566","312742.46","239546","465934","375.34","51","2000"
"1567","313479.46","239868","467062","325.36","54","1655"
"1568","314087.74","240631","467634","268.1","68","1232"
"1569","314672.56","241113","470445","257.7","60","1247"
"1570","315212.38","241789","471257","237.7","50","787"
"1571","315736.64","242473","472043","230.76","52","654"
"1572","316308.92","243054","472977","252.1","61","1373"
"1573","316820.64","243341","473387","225.22","46","1035"
"1574","317497.04","244453","473788","298.44","34","2000"
"1575","318128.38","248364","474468","278.38","41","2000"
"1576","318651.36","248526","476087","230.18","52","729"
"1577","319317.84","248920","476483","294","41","2000"
"1578","319930.98","250725","476841","270.3","46","2000"
"1579","320503.84","251027","477116","252.38","51","2000"
"1580","321062.98","251786","477328","246.3","40","2000"
"1581","321598.22","251951","477599","235.62","44","2000"
"1582","322137.36","252644","478277","237.4","46","2000"
"1583","322646.9","252834","479287","224.24","47","2000"
"1584","323157.5","253370","479738","224.74","43","2000"
"1585","323727.56","253503","479950","251.12","48","2000"
"1586","324325.88","253654","480502","263.7","39","2000"
"1587","324792.84","253898","480781","205.3","41","2000"
"1588","325178.44","254137","481151","169.2","35","1091"
"1589","325656.64","254432","481516","210.28","45","1278"
"1590","326055.86","254646","481748","175.2","39","989"
"1591","326636.72","254818","482009","255.96","47","2000"
"1592","327097.06","254944","482226","202.36","47","1721"
"1593","327542.64","255087","482751","195.8","51","2000"
"1594","327999.28","255339","483008","200.7","34","2000"
"1595","328388.18","255693","483112","170.66","32","638"
"1596","328849.1","256076","483319","202.64","38","1621"
"1597","329205.44","256324","483540","156.12","35","801"
"1598","329555.84","256745","483943","153.52","35","1026"
"1599","330019.04","256986","484160","203.68","34","1021"
"1600","330372.26","257257","484284","154.72","37","978"
"1601","330758.42","257671","484519","169.42","36","921"
"1602","331240.9","258088","484683","212.24","46","2000"
"1603","331594.44","258246","484907","154.88","52","618"
"1604","331992.86","258460","485159","174.88","46","1101"
"1605","332280.36","258591","485288","125.56","39","461"
"1606","332640.18","258761","485383","157.64","37","1286"
"1607","333049.74","258975","485498","179.84","34","1773"
"1608","333364.32","259248","485958","137.6","41","554"
"1609","333787.1","259455","486165","185.66","40","1071"
"1610","334208.74","259705","486611","185.2","39","2000"
"1611","334624.54","259904","486758","182.54","44","2000"
"1612","335020.8","260138","487109","173.92","32","1461"
"1613","335335.18","260296","487337","137.52","51","592"
"1614","335718.04","260421","487592","167.9","43","2000"
"1615","336111.64","262266","489406","172.76","35","2000"
"1616","336400.06","262438","489737","125.9","38","506"
"1617","336775.28","262645","490035","164.58","41","2000"
"1618","337068.94","262799","490490","128.28","41","348"
"1619","337356.92","262968","490657","125.78","35","388"
"1620","337605.3","263837","490860","108.16","37","384"
"1621","337912.48","264546","491040","134.34","32","735"
"1622","338164.26","265510","491306","109.68","40","426"
"1623","338540.4","265992","491874","164.92","34","1811"
"1624","338928.92","266183","492000","170.46","35","2000"
"1625","339171.2","266339","492469","105.44","39","372"
"1626","339453","266450","492816","123.04","38","416"
"1627","339776.52","266700","493118","141.58","30","688"
"1628","340138.88","266935","493429","158.78","37","2000"
"1629","340483.86","267093","493758","151.12","38","921"
"1630","340750.9","267287","493862","116.48","42","722"
"1631","341098.86","267532","494121","152.42","37","1147"
"1632","341361.08","267711","494254","114.3","31","410"
"1633","341601.98","267846","494381","104.86","45","246"
"1634","341905.38","267997","494703","132.64","39","2000"
"1635","342203.24","268500","494811","130.18","46","472"
"1636","342550.82","268759","495750","152.22","35","2000"
"1637","342823.44","268912","496900","118.96","33","509"
"1638","343147.7","273318","497225","141.88","38","1956"
"1639","343385.88","273542","497500","103.62","36","427"
"1640","343660.82","273659","497809","119.98","34","583"
"1641","343975.42","273765","497940","137.62","29","2000"
"1642","344188.82","273901","498206","92.62","34","305"
"1643","344429.9","274108","498607","104.9","42","392"
"1644","344649.54","274262","499478","95.4","38","398"
"1645","344966.3","274409","499638","138.58","34","2000"
"1646","345337.46","274578","501990","162.72","32","2000"
"1647","345552.02","274810","502337","93.14","29","742"
"1648","345938.54","276118","502502","169.58","35","2000"
"1649","346227.08","276429","502851","126","29","1256"
"1650","346452.56","276596","504408","97.98","32","690"
"1651","346838.06","277037","504719","169.14","36","2000"
"1652","347123.32","277256","504988","124.54","39","2000"
"1653","347448.38","277500","505465","142.24","38","2000"
"1654","347793.14","277628","505769","151","36","2000"
"1655","348053.14","277759","505936","113.38","33","446"
"1656","348305.38","278021","506214","109.84","29","712"
"1657","348560.92","278312","506387","111.36","40","405"
"1658","348872.52","278638","506597","136.28","30","1406"
"1659","349167.68","278828","507068","128.94","32","2000"
"1660","349491.86","279128","511573","141.9","35","2000"
"1661","349716.8","279259","511814","97.74","31","269"
"1662","349946.62","279345","512404","99.9","29","615"
"1663","350167.12","279498","512519","95.8","35","339"
"1664","350426.14","279595","513188","112.9","35","1653"
"1665","350726.86","279713","513553","131.4","31","2000"
"1666","350975.9","279837","513745","108.48","30","641"
"1667","351194.62","280144","513968","95","31","509"
"1668","351398.14","280263","514074","88.22","35","236"
"1669","351624.56","280442","514343","98.4","32","592"
"1670","351863.26","280699","514737","103.84","33","788"
"1671","352138.6","280915","515068","120.18","31","2000"
"1672","352367.74","281035","515638","99.64","29","1125"
"1673","352561.44","281213","515906","83.84","32","241"
"1674","352788.78","281349","516271","98.82","40","756"
"1675","352991.38","281430","516501","87.82","29","329"
"1676","353166.86","281554","516882","75.8","31","167"
"1677","353356.36","281640","517002","81.98","36","555"
"1678","353562.28","281740","517175","89.28","28","509"
"1679","353751.88","281866","517286","82.04","32","673"
"1680","354111.3","282069","517730","157.54","32","2000"
"1681","354540.92","282263","517886","188.72","32","2000"
"1682","354884.5","282439","518030","150.46","31","2000"
"1683","355180.48","282579","518184","129.34","35","1363"
"1684","355507.52","282706","519068","143.14","30","2000"
"1685","355871.74","282835","519233","159.66","32","1881"
"1686","356160.56","283022","519411","126.12","27","2000"
"1687","356473.14","283137","519558","136.7","29","2000"
"1688","356743.98","283311","520002","118.14","30","627"
"1689","356930.92","283451","520119","80.84","33","252"
"1690","357163.7","283562","521623","101.26","25","666"
"1691","357463.2","283675","521853","130.9","34","2000"
"1692","357659.66","283821","522121","85.12","32","348"
"1693","357901.74","284092","522290","105.36","34","742"
"1694","358090.42","284203","522446","81.6","35","514"
"1695","358311.32","284383","522681","95.98","35","371"
"1696","358584.18","284505","522841","119.04","37","2000"
"1697","358755.08","284623","522988","73.7","29","183"
"1698","358930.5","284794","523166","75.8","30","289"
"1699","359309.78","284957","524618","166.32","34","2000"
"1700","359547.9","285067","524751","103.64","35","1442"
"1701","359745.14","285212","524828","85.44","29","626"
"1702","360055.58","285316","524930","135.72","31","1964"
"1703","360224.72","285451","525097","72.94","31","205"
"1704","360418.14","285589","525385","83.76","35","287"
"1705","360579.26","285738","525446","69.38","25","197"
"1706","360750.32","285896","525631","73.82","34","263"
"1707","361008.74","285998","525733","112.62","34","2000"
